StyleCode,Variant1_Option_Code,Variant2_Option_Code,Variant3_Option_Code,Variant4_Option_Code,Variant5_Option_Code,USD_Price
R2098,18,12,370M,,,2695
R2098,18,13,370M,,,2500
R2098,18,14,370M,,,2335
R2098,18,15,370M,,,2230
R2098,18,16,370M,,,2125
R2098,18,23,370M,,,2035
R2098,18,LG,370M,,,970
R2098,PLAT,MT,370M,,,785
R2098,PLAT,12,370M,,,2750
R2098,PLAT,13,370M,,,2555
R2098,PLAT,14,370M,,,2390
R2098,PLAT,15,370M,,,2285
R2098,PLAT,16,370M,,,2180
R2098,PLAT,23,370M,,,2090
R2098,PLAT,LG,370M,,,1025
R2098,09,MT,400M,,,370
R2098,09,12,400M,,,3095
R2098,09,13,400M,,,2875
R2098,09,14,400M,,,2655
R2098,09,15,400M,,,2575
R2098,09,16,400M,,,2435
R2098,09,23,400M,,,2215
R2098,09,LG,400M,,,720
R2098,14,MT,400M,,,695
R2098,14,12,400M,,,3420
R2098,14,13,400M,,,3200
R2098,14,14,400M,,,2980
R2098,14,15,400M,,,2900
R2098,14,16,400M,,,2760
R2098,14,23,400M,,,2540
R2098,14,LG,400M,,,1045
R2098,18,MT,400M,,,1025
R2098,18,12,400M,,,3750
R2098,18,13,400M,,,3530
R2098,18,14,400M,,,3310
R2098,18,15,400M,,,3230
R2098,18,16,400M,,,3090
R2098,18,23,400M,,,2870
R2098,18,LG,400M,,,1375
R2098,PLAT,MT,400M,,,1105
R2098,PLAT,12,400M,,,3830
R2098,PLAT,13,400M,,,3610
R2098,PLAT,14,400M,,,3390
R2098,PLAT,15,400M,,,3310
R2098,PLAT,16,400M,,,3170
R2098,PLAT,23,400M,,,2950
R2098,PLAT,LG,400M,,,1455
R2099,09,MT,,,,255
R2099,09,12,,,,370
R2099,09,13,,,,360
R2099,09,14,,,,350
R2099,09,15,,,,350
R2099,09,16,,,,340
R2099,09,23,,,,335
R2099,09,LG,,,,285
R2099,14,MT,,,,475
R2099,14,12,,,,590
R2099,14,13,,,,580
R2099,14,14,,,,570
R2099,14,15,,,,570
R2099,14,16,,,,560
R2099,14,23,,,,555
R2099,14,LG,,,,505
R2099,18,MT,,,,695
R2099,18,12,,,,815
R2099,18,13,,,,805
R2099,18,14,,,,795
R2099,18,15,,,,790
R2099,18,16,,,,785
R2099,18,23,,,,780
R2099,18,LG,,,,730
R2099,PLAT,MT,,,,750
R2099,PLAT,12,,,,865
R2099,PLAT,13,,,,855
R2099,PLAT,14,,,,850
R2099,PLAT,15,,,,845
R2099,PLAT,16,,,,840
R2099,PLAT,23,,,,835
R2099,PLAT,LG,,,,785
R2100,09,MT,,,,280
R2100,09,12,,,,475
R2100,09,13,,,,455
R2100,09,14,,,,445
R2100,09,15,,,,440
R2100,09,16,,,,430
R2100,09,23,,,,425
R2100,09,LG,,,,355
R2100,14,MT,,,,520
R2100,14,12,,,,715
R2100,14,13,,,,700
R2100,14,14,,,,690
R2100,14,15,,,,680
R2100,14,16,,,,670
R2100,14,23,,,,670
R2100,14,LG,,,,600
R2100,18,MT,,,,765
R2100,18,12,,,,960
R2100,18,13,,,,945
R2100,18,14,,,,935
R2100,18,15,,,,925
R2100,18,16,,,,915
R2100,18,23,,,,915
R2100,18,LG,,,,845
R2100,PLAT,MT,,,,825
R2100,PLAT,12,,,,1020
R2100,PLAT,13,,,,1005
R2100,PLAT,14,,,,990
R2100,PLAT,15,,,,985
R2100,PLAT,16,,,,975
R2100,PLAT,23,,,,970
R2100,PLAT,LG,,,,900
R2101,09,MT,,,,190
R2101,09,12,,,,280
R2101,09,13,,,,270
R2101,09,14,,,,265
R2101,09,15,,,,265
R2101,09,16,,,,260
R2101,09,23,,,,260
R2101,09,LG,,,,230
R2101,14,MT,,,,355
R2101,14,12,,,,445
R2101,14,13,,,,435
R2101,14,14,,,,430
R2101,14,15,,,,425
R2101,14,16,,,,425
R2101,14,23,,,,425
R2101,14,LG,,,,395
R2101,18,MT,,,,525
R2101,18,12,,,,610
R2101,18,13,,,,600
R2101,18,14,,,,595
R2101,18,15,,,,595
R2101,18,16,,,,590
R2101,18,23,,,,590
R2101,18,LG,,,,565
R2101,PLAT,MT,,,,565
R2101,PLAT,12,,,,650
R2101,PLAT,13,,,,640
R2101,PLAT,14,,,,635
R2101,PLAT,15,,,,635
R2101,PLAT,16,,,,630
R2101,PLAT,23,,,,630
R2101,PLAT,LG,,,,605
R2102,09,MT,,,,205
R2102,09,12,,,,335
R2102,09,13,,,,325
R2102,09,14,,,,320
R2102,09,15,,,,315
R2102,09,16,,,,310
R2102,09,23,,,,305
R2102,09,LG,,,,260
R2102,14,MT,,,,380
R2102,14,12,,,,515
R2102,14,13,,,,505
R2102,14,14,,,,495
R2102,14,15,,,,490
R2102,14,16,,,,485
R2102,14,23,,,,480
R2102,14,LG,,,,435
R2102,18,MT,,,,560
R2102,18,12,,,,690
R2102,18,13,,,,680
R2102,18,14,,,,675
R2102,18,15,,,,670
R2102,18,16,,,,660
R2102,18,23,,,,660
R2102,18,LG,,,,615
R2102,PLAT,MT,,,,600
R2102,PLAT,12,,,,735
R2102,PLAT,13,,,,725
R2102,PLAT,14,,,,715
R2102,PLAT,15,,,,710
R2102,PLAT,16,,,,705
R2102,PLAT,23,,,,700
R2102,PLAT,LG,,,,655
R2103,09,MT,,,,220
R2103,09,12,,,,245
R2103,09,13,,,,245
R2103,09,14,,,,240
R2103,09,15,,,,240
R2103,09,16,,,,240
R2103,09,23,,,,240
R2103,09,LG,,,,230
R2103,14,MT,,,,410
R2103,14,12,,,,435
R2103,14,13,,,,435
R2103,14,14,,,,430
R2103,14,15,,,,430
R2103,14,16,,,,430
R2103,14,23,,,,430
R2103,14,LG,,,,420
R2103,18,MT,,,,600
R2103,18,12,,,,625
R2103,18,13,,,,625
R2103,18,14,,,,625
R2103,18,15,,,,620
R2103,18,16,,,,620
R2103,18,23,,,,620
R2103,18,LG,,,,610
R2103,PLAT,MT,,,,645
R2103,PLAT,12,,,,670
R2103,PLAT,13,,,,670
R2103,PLAT,14,,,,670
R2103,PLAT,15,,,,670
R2103,PLAT,16,,,,665
R2103,PLAT,23,,,,665
R2103,PLAT,LG,,,,655
R2104,09,MT,,,,315
R2104,09,12,,,,380
R2104,09,13,,,,370
R2104,09,14,,,,370
R2104,09,15,,,,365
R2104,09,16,,,,360
R2104,09,23,,,,360
R2104,09,LG,,,,340
R2104,14,MT,,,,590
R2104,14,12,,,,655
R2104,14,13,,,,650
R2104,14,14,,,,645
R2104,14,15,,,,640
R2104,14,16,,,,640
R2104,14,23,,,,640
R2104,14,LG,,,,620
R2104,18,MT,,,,870
R2104,18,12,,,,935
R2104,18,13,,,,930
R2104,18,14,,,,925
R2104,18,15,,,,920
R2104,18,16,,,,920
R2104,18,23,,,,920
R2104,18,LG,,,,895
R2104,PLAT,MT,,,,935
R2104,PLAT,12,,,,1000
R2104,PLAT,13,,,,995
R2104,PLAT,14,,,,990
R2104,PLAT,15,,,,985
R2104,PLAT,16,,,,985
R2104,PLAT,23,,,,985
R2104,PLAT,LG,,,,965
R2105,09,MT,,,,325
R2105,14,MT,,,,615
R2105,18,MT,,,,905
R2105,PLAT,MT,,,,975
R2106,09,MT,,,,310
R2106,14,MT,,,,585
R2106,18,MT,,,,860
R2106,PLAT,MT,,,,925
R2107,09,MT,,,,295
R2107,14,MT,,,,555
R2107,18,MT,,,,820
R2107,PLAT,MT,,,,880
R2108,09,MT,,,,255
R2108,14,MT,,,,475
R2108,18,MT,,,,695
R2108,PLAT,MT,,,,750
R2109,09,MT,,,,240
R2109,09,12,,,,355
R2109,09,13,,,,345
R2109,09,14,,,,335
R2109,09,15,,,,335
R2109,09,16,,,,325
R2109,09,23,,,,325
R2109,09,LG,,,,285
R2109,14,MT,,,,445
R2109,14,12,,,,560
R2109,14,13,,,,550
R2109,14,14,,,,545
R2109,14,15,,,,540
R2109,14,16,,,,535
R2109,14,23,,,,530
R2109,14,LG,,,,490
R2109,18,MT,,,,655
R2109,18,12,,,,770
R2109,18,13,,,,760
R2109,18,14,,,,755
R2109,18,15,,,,750
R2109,18,16,,,,745
R2109,18,23,,,,740
R2109,18,LG,,,,700
R2109,PLAT,MT,,,,705
R2109,PLAT,12,,,,820
R2109,PLAT,13,,,,810
R2109,PLAT,14,,,,800
R2109,PLAT,15,,,,800
R2109,PLAT,16,,,,790
R2109,PLAT,23,,,,790
R2109,PLAT,LG,,,,750
R2110,09,MT,,,,205
R2110,09,12,,,,295
R2110,09,13,,,,285
R2110,09,14,,,,280
R2110,09,15,,,,275
R2110,09,16,,,,270
R2110,09,23,,,,270
R2110,09,LG,,,,240
R2110,14,MT,,,,380
R2110,14,12,,,,470
R2110,14,13,,,,460
R2110,14,14,,,,455
R2110,14,15,,,,450
R2110,14,16,,,,450
R2110,14,23,,,,450
R2110,14,LG,,,,420
R2110,18,MT,,,,560
R2110,18,12,,,,650
R2110,18,13,,,,640
R2110,18,14,,,,635
R2110,18,15,,,,630
R2110,18,16,,,,625
R2110,18,23,,,,625
R2110,18,LG,,,,595
R2110,PLAT,MT,,,,600
R2110,PLAT,12,,,,690
R2110,PLAT,13,,,,680
R2110,PLAT,14,,,,675
R2110,PLAT,15,,,,670
R2110,PLAT,16,,,,665
R2110,PLAT,23,,,,665
R2110,PLAT,LG,,,,640
R2111,09,MT,,,,165
R2111,09,12,,,,345
R2111,09,13,,,,330
R2111,09,14,,,,315
R2111,09,15,,,,310
R2111,09,16,,,,300
R2111,09,23,,,,290
R2111,09,LG,,,,210
R2111,14,MT,,,,305
R2111,14,12,,,,485
R2111,14,13,,,,470
R2111,14,14,,,,455
R2111,14,15,,,,450
R2111,14,16,,,,440
R2111,14,23,,,,430
R2111,14,LG,,,,350
R2111,18,MT,,,,450
R2111,18,12,,,,625
R2111,18,13,,,,610
R2111,18,14,,,,595
R2111,18,15,,,,590
R2111,18,16,,,,580
R2111,18,23,,,,570
R2111,18,LG,,,,490
R2111,PLAT,MT,,,,480
R2111,PLAT,12,,,,660
R2111,PLAT,13,,,,645
R2111,PLAT,14,,,,630
R2111,PLAT,15,,,,625
R2111,PLAT,16,,,,615
R2111,PLAT,23,,,,605
R2111,PLAT,LG,,,,525
R2112,09,MT,,,,230
R2112,09,12,,,,765
R2112,09,13,,,,710
R2112,09,14,,,,650
R2112,09,15,,,,630
R2112,09,16,,,,595
R2112,09,23,,,,590
R2112,09,LG,,,,315
R2112,14,MT,,,,435
R2112,14,12,,,,965
R2112,14,13,,,,915
R2112,14,14,,,,850
R2112,14,15,,,,830
R2112,14,16,,,,795
R2112,14,23,,,,795
R2112,14,LG,,,,515
R2112,18,MT,,,,635
R2112,18,12,,,,1170
R2112,18,13,,,,1115
R2112,18,14,,,,1055
R2112,18,15,,,,1030
R2112,18,16,,,,995
R2112,18,23,,,,995
R2112,18,LG,,,,720
R2112,PLAT,MT,,,,685
R2112,PLAT,12,,,,1220
R2112,PLAT,13,,,,1165
R2112,PLAT,14,,,,1105
R2112,PLAT,15,,,,1080
R2112,PLAT,16,,,,1045
R2112,PLAT,23,,,,1045
R2112,PLAT,LG,,,,765
R2113,09,MT,,,,215
R2113,09,12,,,,415
R2113,09,13,,,,400
R2113,09,14,,,,395
R2113,09,15,,,,390
R2113,09,16,,,,380
R2113,09,23,,,,380
R2113,09,LG,,,,325
R2113,14,MT,,,,400
R2113,14,12,,,,595
R2113,14,13,,,,585
R2113,14,14,,,,580
R2113,14,15,,,,575
R2113,14,16,,,,565
R2113,14,23,,,,565
R2113,14,LG,,,,505
R2113,18,MT,,,,585
R2113,18,12,,,,785
R2113,18,13,,,,770
R2113,18,14,,,,765
R2113,18,15,,,,760
R2113,18,16,,,,750
R2113,18,23,,,,750
R2113,18,LG,,,,695
R2113,PLAT,MT,,,,630
R2113,PLAT,12,,,,825
R2113,PLAT,13,,,,815
R2113,PLAT,14,,,,810
R2113,PLAT,15,,,,805
R2113,PLAT,16,,,,795
R2113,PLAT,23,,,,795
R2113,PLAT,LG,,,,735
R2114,09,MT,,,,230
R2114,09,12,,,,575
R2114,09,13,,,,545
R2114,09,14,,,,510
R2114,09,15,,,,500
R2114,09,16,,,,480
R2114,09,23,,,,470
R2114,09,LG,,,,295
R2114,14,MT,,,,425
R2114,14,12,,,,770
R2114,14,13,,,,740
R2114,14,14,,,,710
R2114,14,15,,,,700
R2114,14,16,,,,675
R2114,14,23,,,,670
R2114,14,LG,,,,495
R2114,18,MT,,,,630
R2114,18,12,,,,970
R2114,18,13,,,,940
R2114,18,14,,,,910
R2114,18,15,,,,900
R2114,18,16,,,,875
R2114,18,23,,,,870
R2114,18,LG,,,,695
R2114,PLAT,MT,,,,675
R2114,PLAT,12,,,,1020
R2114,PLAT,13,,,,990
R2114,PLAT,14,,,,955
R2114,PLAT,15,,,,945
R2114,PLAT,16,,,,925
R2114,PLAT,23,,,,920
R2114,PLAT,LG,,,,745
R2115,09,MT,,,,190
R2115,09,12,,,,310
R2115,09,13,,,,300
R2115,09,14,,,,295
R2115,09,15,,,,290
R2115,09,16,,,,285
R2115,09,23,,,,275
R2115,09,LG,,,,225
R2115,14,MT,,,,355
R2115,14,12,,,,475
R2115,14,13,,,,465
R2115,14,14,,,,460
R2115,14,15,,,,455
R2115,14,16,,,,450
R2115,14,23,,,,440
R2115,14,LG,,,,390
R2115,18,MT,,,,525
R2115,18,12,,,,640
R2115,18,13,,,,630
R2115,18,14,,,,625
R2115,18,15,,,,620
R2115,18,16,,,,615
R2115,18,23,,,,610
R2115,18,LG,,,,555
R2115,PLAT,MT,,,,565
R2115,PLAT,12,,,,680
R2115,PLAT,13,,,,670
R2115,PLAT,14,,,,665
R2115,PLAT,15,,,,660
R2115,PLAT,16,,,,655
R2115,PLAT,23,,,,645
R2115,PLAT,LG,,,,595
R2116,09,MT,,,,185
R2116,09,12,,,,250
R2116,09,13,,,,245
R2116,09,14,,,,240
R2116,09,15,,,,240
R2116,09,16,,,,235
R2116,09,23,,,,235
R2116,09,LG,,,,210
R2116,14,MT,,,,340
R2116,14,12,,,,410
R2116,14,13,,,,400
R2116,14,14,,,,400
R2116,14,15,,,,395
R2116,14,16,,,,390
R2116,14,23,,,,390
R2116,14,LG,,,,370
R2116,18,MT,,,,500
R2116,18,12,,,,570
R2116,18,13,,,,560
R2116,18,14,,,,555
R2116,18,15,,,,555
R2116,18,16,,,,550
R2116,18,23,,,,550
R2116,18,LG,,,,530
R2116,PLAT,MT,,,,540
R2116,PLAT,12,,,,605
R2116,PLAT,13,,,,600
R2116,PLAT,14,,,,595
R2116,PLAT,15,,,,595
R2116,PLAT,16,,,,590
R2116,PLAT,23,,,,590
R2116,PLAT,LG,,,,565
R2117,09,MT,,,,185
R2117,09,12,,,,305
R2117,09,13,,,,295
R2117,09,14,,,,285
R2117,09,15,,,,285
R2117,09,16,,,,275
R2117,09,23,,,,275
R2117,09,LG,,,,235
R2117,14,MT,,,,340
R2117,14,12,,,,465
R2117,14,13,,,,450
R2117,14,14,,,,445
R2117,14,15,,,,440
R2117,14,16,,,,430
R2117,14,23,,,,430
R2117,14,LG,,,,390
R2117,18,MT,,,,500
R2117,18,12,,,,620
R2117,18,13,,,,610
R2117,18,14,,,,600
R2117,18,15,,,,600
R2117,18,16,,,,590
R2117,18,23,,,,590
R2117,18,LG,,,,545
R2117,PLAT,MT,,,,535
R2117,PLAT,12,,,,660
R2117,PLAT,13,,,,645
R2117,PLAT,14,,,,640
R2117,PLAT,15,,,,635
R2117,PLAT,16,,,,625
R2117,PLAT,23,,,,625
R2117,PLAT,LG,,,,585
R2118,09,MT,,,,135
R2118,09,12,,,,260
R2118,09,13,,,,250
R2118,09,14,,,,240
R2118,09,15,,,,235
R2118,09,16,,,,230
R2118,09,23,,,,230
R2118,09,LG,,,,185
R2118,14,MT,,,,245
R2118,14,12,,,,375
R2118,14,13,,,,360
R2118,14,14,,,,355
R2118,14,15,,,,350
R2118,14,16,,,,340
R2118,14,23,,,,340
R2118,14,LG,,,,295
R2118,18,MT,,,,360
R2118,18,12,,,,485
R2118,18,13,,,,475
R2118,18,14,,,,465
R2118,18,15,,,,460
R2118,18,16,,,,455
R2118,18,23,,,,455
R2118,18,LG,,,,410
R2118,PLAT,MT,,,,385
R2118,PLAT,12,,,,510
R2118,PLAT,13,,,,500
R2118,PLAT,14,,,,490
R2118,PLAT,15,,,,490
R2118,PLAT,16,,,,480
R2118,PLAT,23,,,,480
R2118,PLAT,LG,,,,435
R2119,09,MT,,,,220
R2119,09,12,,,,425
R2119,09,13,,,,415
R2119,09,14,,,,405
R2119,09,15,,,,405
R2119,09,16,,,,390
R2119,09,23,,,,390
R2119,09,LG,,,,335
R2119,14,MT,,,,410
R2119,14,12,,,,615
R2119,14,13,,,,605
R2119,14,14,,,,595
R2119,14,15,,,,595
R2119,14,16,,,,580
R2119,14,23,,,,580
R2119,14,LG,,,,525
R2119,18,MT,,,,605
R2119,18,12,,,,810
R2119,18,13,,,,795
R2119,18,14,,,,790
R2119,18,15,,,,785
R2119,18,16,,,,775
R2119,18,23,,,,775
R2119,18,LG,,,,715
R2119,PLAT,MT,,,,650
R2119,PLAT,12,,,,855
R2119,PLAT,13,,,,845
R2119,PLAT,14,,,,835
R2119,PLAT,15,,,,830
R2119,PLAT,16,,,,820
R2119,PLAT,23,,,,820
R2119,PLAT,LG,,,,765
R2120,09,MT,,,,195
R2120,09,12,,,,415
R2120,09,13,,,,400
R2120,09,14,,,,395
R2120,09,15,,,,390
R2120,09,16,,,,380
R2120,09,23,,,,380
R2120,09,LG,,,,315
R2120,14,MT,,,,365
R2120,14,12,,,,580
R2120,14,13,,,,570
R2120,14,14,,,,560
R2120,14,15,,,,555
R2120,14,16,,,,545
R2120,14,23,,,,545
R2120,14,LG,,,,485
R2120,18,MT,,,,530
R2120,18,12,,,,750
R2120,18,13,,,,740
R2120,18,14,,,,730
R2120,18,15,,,,725
R2120,18,16,,,,715
R2120,18,23,,,,715
R2120,18,LG,,,,655
R2120,PLAT,MT,,,,570
R2120,PLAT,12,,,,790
R2120,PLAT,13,,,,780
R2120,PLAT,14,,,,770
R2120,PLAT,15,,,,765
R2120,PLAT,16,,,,755
R2120,PLAT,23,,,,755
R2120,PLAT,LG,,,,695
R2121,09,MT,,,,150
R2121,14,MT,,,,280
R2121,18,MT,,,,405
R2121,PLAT,MT,,,,435
R2122,09,MT,,,,220
R2122,14,MT,,,,410
R2122,18,MT,,,,600
R2122,PLAT,MT,,,,645
R2123,09,MT,,,,155
R2123,09,12,,,,230
R2123,09,13,,,,225
R2123,09,14,,,,220
R2123,09,15,,,,215
R2123,09,16,,,,215
R2123,09,23,,,,215
R2123,09,LG,,,,190
R2123,14,MT,,,,280
R2123,14,12,,,,360
R2123,14,13,,,,355
R2123,14,14,,,,350
R2123,14,15,,,,345
R2123,14,16,,,,340
R2123,14,23,,,,340
R2123,14,LG,,,,315
R2123,18,MT,,,,410
R2123,18,12,,,,490
R2123,18,13,,,,485
R2123,18,14,,,,480
R2123,18,15,,,,475
R2123,18,16,,,,470
R2123,18,23,,,,470
R2123,18,LG,,,,445
R2123,PLAT,MT,,,,440
R2123,PLAT,12,,,,520
R2123,PLAT,13,,,,515
R2123,PLAT,14,,,,510
R2123,PLAT,15,,,,505
R2123,PLAT,16,,,,500
R2123,PLAT,23,,,,500
R2123,PLAT,LG,,,,480
R2124,09,MT,,,,185
R2124,14,MT,,,,340
R2124,18,MT,,,,500
R2124,PLAT,MT,,,,535
R2125,09,MT,,,,125
R2125,09,12,,,,245
R2125,09,13,,,,235
R2125,09,14,,,,225
R2125,09,15,,,,220
R2125,09,16,,,,215
R2125,09,23,,,,215
R2125,09,LG,,,,175
R2125,14,MT,,,,230
R2125,14,12,,,,350
R2125,14,13,,,,340
R2125,14,14,,,,330
R2125,14,15,,,,325
R2125,14,16,,,,320
R2125,14,23,,,,320
R2125,14,LG,,,,280
R2125,18,MT,,,,335
R2125,18,12,,,,455
R2125,18,13,,,,445
R2125,18,14,,,,435
R2125,18,15,,,,430
R2125,18,16,,,,425
R2125,18,23,,,,425
R2125,18,LG,,,,385
R2125,PLAT,MT,,,,360
R2125,PLAT,12,,,,480
R2125,PLAT,13,,,,470
R2125,PLAT,14,,,,460
R2125,PLAT,15,,,,455
R2125,PLAT,16,,,,450
R2125,PLAT,23,,,,450
R2125,PLAT,LG,,,,410
R2126,09,MT,,,,95
R2126,09,12,,,,205
R2126,09,13,,,,195
R2126,09,14,,,,190
R2126,09,15,,,,185
R2126,09,16,,,,180
R2126,09,23,,,,180
R2126,09,LG,,,,145
R2126,14,MT,,,,170
R2126,14,12,,,,280
R2126,14,13,,,,270
R2126,14,14,,,,265
R2126,14,15,,,,260
R2126,14,16,,,,255
R2126,14,23,,,,255
R2126,14,LG,,,,220
R2126,18,MT,,,,245
R2126,18,12,,,,355
R2126,18,13,,,,345
R2126,18,14,,,,340
R2126,18,15,,,,335
R2126,18,16,,,,330
R2126,18,23,,,,330
R2126,18,LG,,,,295
R2126,PLAT,MT,,,,265
R2126,PLAT,12,,,,375
R2126,PLAT,13,,,,365
R2126,PLAT,14,,,,355
R2126,PLAT,15,,,,355
R2126,PLAT,16,,,,345
R2126,PLAT,23,,,,345
R2126,PLAT,LG,,,,315
R2127,09,MT,,,,175
R2127,09,12,,,,265
R2127,09,13,,,,260
R2127,09,14,,,,255
R2127,09,15,,,,250
R2127,09,16,,,,245
R2127,09,23,,,,245
R2127,09,LG,,,,215
R2127,14,MT,,,,330
R2127,14,12,,,,420
R2127,14,13,,,,410
R2127,14,14,,,,405
R2127,14,15,,,,400
R2127,14,16,,,,395
R2127,14,23,,,,395
R2127,14,LG,,,,365
R2127,18,MT,,,,480
R2127,18,12,,,,570
R2127,18,13,,,,560
R2127,18,14,,,,555
R2127,18,15,,,,550
R2127,18,16,,,,545
R2127,18,23,,,,545
R2127,18,LG,,,,520
R2127,PLAT,MT,,,,515
R2127,PLAT,12,,,,605
R2127,PLAT,13,,,,600
R2127,PLAT,14,,,,590
R2127,PLAT,15,,,,590
R2127,PLAT,16,,,,585
R2127,PLAT,23,,,,585
R2127,PLAT,LG,,,,555
R2128,09,MT,,,,270
R2128,14,MT,,,,510
R2128,18,MT,,,,750
R2128,PLAT,MT,,,,805
R2129,09,MT,,,,185
R2129,09,12,,,,1140
R2129,09,13,,,,1125
R2129,09,14,,,,1115
R2129,09,15,,,,1110
R2129,09,16,,,,1100
R2129,09,23,,,,1090
R2129,09,LG,,,,355
R2129,14,MT,,,,340
R2129,14,12,,,,1300
R2129,14,13,,,,1285
R2129,14,14,,,,1270
R2129,14,15,,,,1265
R2129,14,16,,,,1255
R2129,14,23,,,,1245
R2129,14,LG,,,,510
R2129,18,MT,,,,500
R2129,18,12,,,,1455
R2129,18,13,,,,1440
R2129,18,14,,,,1430
R2129,18,15,,,,1425
R2129,18,16,,,,1415
R2129,18,23,,,,1405
R2129,18,LG,,,,670
R2129,PLAT,MT,,,,535
R2129,PLAT,12,,,,1495
R2129,PLAT,13,,,,1480
R2129,PLAT,14,,,,1465
R2129,PLAT,15,,,,1460
R2129,PLAT,16,,,,1450
R2129,PLAT,23,,,,1440
R2129,PLAT,LG,,,,710
R2130,09,MT,,,,210
R2130,09,12,,,,735
R2130,09,13,,,,720
R2130,09,14,,,,710
R2130,09,15,,,,705
R2130,09,16,,,,700
R2130,09,23,,,,700
R2130,09,LG,,,,340
R2130,14,MT,,,,390
R2130,14,12,,,,915
R2130,14,13,,,,900
R2130,14,14,,,,895
R2130,14,15,,,,890
R2130,14,16,,,,880
R2130,14,23,,,,880
R2130,14,LG,,,,525
R2130,18,MT,,,,575
R2130,18,12,,,,1100
R2130,18,13,,,,1085
R2130,18,14,,,,1075
R2130,18,15,,,,1070
R2130,18,16,,,,1065
R2130,18,23,,,,1065
R2130,18,LG,,,,705
R2130,PLAT,MT,,,,620
R2130,PLAT,12,,,,1140
R2130,PLAT,13,,,,1130
R2130,PLAT,14,,,,1120
R2130,PLAT,15,,,,1115
R2130,PLAT,16,,,,1110
R2130,PLAT,23,,,,1110
R2130,PLAT,LG,,,,750
R2131,09,MT,,,,190
R2131,09,12,,,,290
R2131,09,13,,,,285
R2131,09,14,,,,280
R2131,09,15,,,,280
R2131,09,16,,,,275
R2131,09,23,,,,275
R2131,09,LG,,,,235
R2131,14,MT,,,,355
R2131,14,12,,,,455
R2131,14,13,,,,450
R2131,14,14,,,,445
R2131,14,15,,,,445
R2131,14,16,,,,440
R2131,14,23,,,,440
R2131,14,LG,,,,400
R2131,18,MT,,,,525
R2131,18,12,,,,625
R2131,18,13,,,,615
R2131,18,14,,,,615
R2131,18,15,,,,610
R2131,18,16,,,,605
R2131,18,23,,,,605
R2131,18,LG,,,,565
R2131,PLAT,MT,,,,565
R2131,PLAT,12,,,,665
R2131,PLAT,13,,,,655
R2131,PLAT,14,,,,650
R2131,PLAT,15,,,,650
R2131,PLAT,16,,,,645
R2131,PLAT,23,,,,645
R2131,PLAT,LG,,,,605
R2132,09,MT,,,,225
R2132,09,12,,,,265
R2132,09,LG,,,,245
R2132,14,MT,,,,415
R2132,14,12,,,,455
R2132,14,LG,,,,440
R2132,18,MT,,,,610
R2132,18,12,,,,650
R2132,18,LG,,,,635
R2132,PLAT,MT,,,,655
R2132,PLAT,12,,,,700
R2132,PLAT,LG,,,,680
R2133,09,MT,,,,260
R2133,09,12,,,,700
R2133,09,13,,,,690
R2133,09,14,,,,680
R2133,09,15,,,,680
R2133,09,16,,,,670
R2133,09,23,,,,670
R2133,09,LG,,,,380
R2133,14,MT,,,,490
R2133,14,12,,,,930
R2133,14,13,,,,920
R2133,14,14,,,,910
R2133,14,15,,,,905
R2133,14,16,,,,900
R2133,14,23,,,,900
R2133,14,LG,,,,605
R2133,18,MT,,,,725
R2133,18,12,,,,1160
R2133,18,13,,,,1150
R2133,18,14,,,,1145
R2133,18,15,,,,1140
R2133,18,16,,,,1130
R2133,18,23,,,,1130
R2133,18,LG,,,,840
R2133,PLAT,MT,,,,775
R2133,PLAT,12,,,,1215
R2133,PLAT,13,,,,1205
R2133,PLAT,14,,,,1195
R2133,PLAT,15,,,,1195
R2133,PLAT,16,,,,1185
R2133,PLAT,23,,,,1185
R2133,PLAT,LG,,,,895
R2134,09,MT,,,,155
R2134,09,12,,,,225
R2134,09,13,,,,220
R2134,09,14,,,,215
R2134,09,15,,,,215
R2134,09,16,,,,210
R2134,09,23,,,,210
R2134,09,LG,,,,185
R2134,14,MT,,,,280
R2134,14,12,,,,355
R2134,14,13,,,,350
R2134,14,14,,,,345
R2134,14,15,,,,340
R2134,14,16,,,,335
R2134,14,23,,,,335
R2134,14,LG,,,,315
R2134,18,MT,,,,410
R2134,18,12,,,,485
R2134,18,13,,,,480
R2134,18,14,,,,475
R2134,18,15,,,,470
R2134,18,16,,,,465
R2134,18,23,,,,465
R2134,18,LG,,,,445
R2134,PLAT,MT,,,,440
R2134,PLAT,12,,,,515
R2134,PLAT,13,,,,510
R2134,PLAT,14,,,,505
R2134,PLAT,15,,,,500
R2134,PLAT,16,,,,500
R2134,PLAT,23,,,,500
R2134,PLAT,LG,,,,475
R2135,09,MT,,,,165
R2135,09,12,,,,660
R2135,09,LG,,,,260
R2135,14,MT,,,,305
R2135,14,12,,,,800
R2135,14,LG,,,,400
R2135,18,MT,,,,445
R2135,18,12,,,,940
R2135,18,LG,,,,540
R2135,PLAT,MT,,,,480
R2135,PLAT,12,,,,970
R2135,PLAT,LG,,,,575
R2136,09,MT,,,,155
R2136,09,12,,,,340
R2136,09,13,,,,325
R2136,09,14,,,,315
R2136,09,15,,,,310
R2136,09,16,,,,300
R2136,09,23,,,,300
R2136,09,LG,,,,250
R2136,14,MT,,,,280
R2136,14,12,,,,465
R2136,14,13,,,,455
