DesignNumber,Type,Thumbnail_Folder,Image_Folder,SubType,PrimaryShape,PrimarySetting,AccentShape,AccentSetting,Texture,Halo,ShankStudded,ShankType
RG260261CU,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG260261CU/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG260261CU/,Solitaire,Cushion,4 Prong,Round,Micro Pave,Plain,Hidden|Prongs,Three Quarter,Wide
RG260261RD,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG260261RD/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG260261RD/,Solitaire,Round,4 Prong,Round,Micro Pave,Plain,Hidden|Prongs,Three Quarter,Wide
RG260262CU,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG260262CU/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG260262CU/,Solitaire,Cushion,8 Prong|Basket,Baguette|Round,Bar Prong|Channel,Plain,None,Sides|Half,Cathedral|Wide
RG260262RD,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG260262RD/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG260262RD/,Solitaire,Round,8 Prong,Baguette|Round,Bar Prong|Channel,Plain,None,Sides|Half,Cathedral|Wide
RG260281AS,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG260281AS/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG260281AS/,3 Stone,Asscher,4 Prong,Round,4 Prong|U Prong,Plain,None,Three Quarter,Twist
RG260281CU,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG260281CU/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG260281CU/,3 Stone,Cushion,4 Prong,Round,4 Prong|U Prong,Plain,None,Three Quarter,Twist
RG260281HT,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG260281HT/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG260281HT/,3 Stone,Heart,5 Prong|4 Prong,Round,4 Prong|U Prong,Plain,None,Three Quarter,Twist
RG260281MQ,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG260281MQ/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG260281MQ/,3 Stone,Marquise,6 Prong|4 Prong,Round,4 Prong|U Prong,Plain,None,Three Quarter,Twist
RG260281OV,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG260281OV/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG260281OV/,3 Stone,Oval,4 Prong,Round,4 Prong|U Prong,Plain,None,Three Quarter,Twist
RG260281PR,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG260281PR/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG260281PR/,3 Stone,Princess,4 Prong,Round,4 Prong|U Prong,Plain,None,Three Quarter,Twist
RG260281PS,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG260281PS/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG260281PS/,3 Stone,Pear,5 Prong,Round,4 Prong|U Prong,Plain,None,Three Quarter,Twist
RG260281RA,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG260281RA/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG260281RA/,3 Stone,Radiant,4 Prong,Round,4 Prong|U Prong,Plain,None,Three Quarter,Twist
RG260281RD,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG260281RD/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG260281RD/,3 Stone,Round,4 Prong,Round,4 Prong|U Prong,Plain,None,Three Quarter,Twist
RG260299AS,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG260299AS/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG260299AS/,Bridal Set,Asscher,4 Prong,Round,Prong Setting,Engrave,None,Half,Double Shank
RG260299CU,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG260299CU/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG260299CU/,Bridal Set,Cushion,4 Prong,Round,Prong Setting,Beads,None,Half,Double Shank|Beaded
RG260299EM,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG260299EM/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG260299EM/,Bridal Set,Emerald,4 Prong,Round,Prong Setting,Beads,None,Half,Double Shank|Beaded
RG260299OV,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG260299OV/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG260299OV/,Bridal Set,Oval,4 Prong,Round,Prong Setting,Beads,None,Half,Double Shank|Beaded
RG260299PR,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG260299PR/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG260299PR/,Bridal Set,Princess,4 Prong,Round,Prong Setting,Beads,None,Half,Double Shank|Beaded
RG260299PS,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG260299PS/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG260299PS/,Bridal Set,Pear,6 Prong,Round,Prong Setting,Beads,None,Half,Double Shank|Beaded
RG260299RA,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG260299RA/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG260299RA/,Bridal Set,Radiant,4 Prong,Round,Prong Setting,Beads,None,Half,Double Shank|Beaded
RG260299RD,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG260299RD/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG260299RD/,Bridal Set,Round,4 Prong,Round,Prong Setting,Beads,None,Half,Double Shank|Beaded
RG270282MQ,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG270282MQ/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG270282MQ/,3 Stone|Vintage,Marquise,6 Prong,,,Engrave|Beads|Emboss,None,No,Straight
RG270282PS,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG270282PS/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG270282PS/,3 Stone|Vintage,Pear,6 Prong,,,Engrave|Beads|Emboss,None,No,Straight
RG270282RD,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG270282RD/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG270282RD/,3 Stone|Vintage,Round,6 Prong,,,Engrave|Beads|Emboss,None,No,Straight
RG270300AS,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG270300AS/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG270300AS/,Solitaire|Bridal Set,Asscher,4 Prong,Round,4 Prong|U Prong,Plain,None,Three Quarter,Twist
RG270300CU,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG270300CU/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG270300CU/,Solitaire|Bridal Set,Cushion,4 Prong,Round,4 Prong|U Prong,Plain,None,Three Quarter,Twist
RG270300HT,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG270300HT/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG270300HT/,Solitaire|Bridal Set,Heart,5 Prong,Round,4 Prong|U Prong,Plain,None,Three Quarter,Twist
RG270300MQ,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG270300MQ/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG270300MQ/,Solitaire|Bridal Set,Marquise,6 Prong,Round,4 Prong|U Prong,Plain,None,Three Quarter,Twist
RG270300OV,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG270300OV/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG270300OV/,Solitaire|Bridal Set,Oval,4 Prong,Round,4 Prong|U Prong,Plain,None,Three Quarter,Twist
RG270300PR,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG270300PR/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG270300PR/,Solitaire|Bridal Set,Princess,4 Prong,Round,4 Prong|U Prong,Plain,None,Three Quarter,Twist
RG270300PS,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG270300PS/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG270300PS/,Solitaire|Bridal Set,Pear,5 Prong,Round,4 Prong|U Prong,Plain,None,Three Quarter,Twist
RG270300RA,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG270300RA/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG270300RA/,Solitaire|Bridal Set,Radiant,4 Prong,Round,4 Prong|U Prong,Plain,None,Three Quarter,Twist
RG270300RD,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG270300RD/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG270300RD/,Solitaire|Bridal Set,Round,4 Prong,Round,4 Prong|U Prong,Plain,None,Three Quarter,Twist
RG270442AS,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG270442AS/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG270442AS/,Solitaire|Bridal Set,Asscher,4 Prong,Round,4 Prong|U Prong,Plain,Single,Half,Straight
RG270442CU,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG270442CU/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG270442CU/,Solitaire|Bridal Set,Cushion,4 Prong,Round,4 Prong|U Prong,Plain,Single,Half,Straight
RG270442OV,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG270442OV/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG270442OV/,Solitaire|Bridal Set,Oval,4 Prong,Round,4 Prong|U Prong,Plain,Single,Half,Straight
RG270442PR,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG270442PR/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG270442PR/,Solitaire|Bridal Set,Princess,4 Prong,Round,4 Prong|U Prong,Plain,Single,Half,Straight
RG270442RA,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG270442RA/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG270442RA/,Solitaire|Bridal Set,Radiant,4 Prong,Round,4 Prong|U Prong,Plain,Single,Half,Straight
RG270442RD,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG270442RD/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG270442RD/,Solitaire|Bridal Set,Round,4 Prong,Round,4 Prong|U Prong,Plain,Single,Half,Straight
RG270444AS,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG270444AS/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG270444AS/,Solitaire|Shadow Band|Bridal Set,Asscher,4 Prong,Round|Oval,Flush|Half Bezel|Prong Setting,Plain,None,No,Straight
RG270444CU,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG270444CU/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG270444CU/,Solitaire|Shadow Band|Bridal Set,Cushion,4 Prong,Round|Oval,Flush|Half Bezel|Prong Setting,Plain,None,No,Straight
RG270444EM,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG270444EM/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG270444EM/,Solitaire|Shadow Band|Bridal Set,Emerald,4 Prong,Round|Oval,Flush|Half Bezel|Prong Setting,Plain,None,No,Straight
RG270444OV,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG270444OV/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG270444OV/,Solitaire|Shadow Band|Bridal Set,Oval,4 Prong,Round|Oval,Flush|Half Bezel|Prong Setting,Plain,None,No,Straight
RG270444PR,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG270444PR/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG270444PR/,Solitaire|Shadow Band|Bridal Set,Princess,4 Prong,Round|Oval,Flush|Half Bezel|Prong Setting,Plain,None,No,Straight
RG270444PS,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG270444PS/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG270444PS/,Solitaire|Shadow Band|Bridal Set,Pear,4 Prong,Round|Oval,Flush|Half Bezel|Prong Setting,Plain,None,No,Straight
RG270444RA,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG270444RA/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG270444RA/,Solitaire|Shadow Band|Bridal Set,Radiant,4 Prong,Round|Oval,Flush|Half Bezel|Prong Setting,Plain,None,No,Straight
RG270444RD,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG270444RD/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG270444RD/,Solitaire|Shadow Band|Bridal Set,Round,4 Prong,Round|Oval,Flush|Half Bezel|Prong Setting,Plain,None,No,Straight
RG270844AS,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG270844AS/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG270844AS/,Solitaire,Asscher,4 Prong,Round,4 Prong|Shared Prong,Plain,Bridge,Half,Split
RG270844CU,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG270844CU/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG270844CU/,Solitaire,Cushion,4 Prong,Round,4 Prong|Shared Prong,Plain,Bridge,Half,Split
RG270844OV,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG270844OV/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG270844OV/,Solitaire|Shadow Band|Bridal Set,Oval,4 Prong,Round,4 Prong|Shared Prong,Plain,Bridge,Half,Split
RG270844PR,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG270844PR/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG270844PR/,Solitaire,Princess,4 Prong,Round,4 Prong|Shared Prong,Plain,Bridge,Half,Split
RG270844PS,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG270844PS/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG270844PS/,Solitaire,Pear,5 Prong,Round,4 Prong|Shared Prong,Plain,Bridge,Half,Split
RG270844RA,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG270844RA/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG270844RA/,Solitaire,Radiant,4 Prong,Round,4 Prong|Shared Prong,Plain,Bridge,Half,Split
RG270844RD,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG270844RD/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG270844RD/,Solitaire,Round,4 Prong,Round,4 Prong|Shared Prong,Plain,Bridge,Half,Split
RG28000001,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG28000001/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG28000001/,Solitaire,Emerald,Bezel,,,Plain,None,No,
RG28000004,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG28000004/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG28000004/,Heart|Solitaire,Heart,3 Prong,Round,Prong Setting,Plain,Single,Half,Straight
RG28000005,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG28000005/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG28000005/,Solitaire,Round,Channel,,,Plain,None,No,
RG28000011,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG28000011/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG28000011/,4 Stone,Round,3 Prong|Bezel,,,Plain,None,No,Straight
RG28000013,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG28000013/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG28000013/,4 Stone,Round,4 Prong|Bar Prong,,,Plain,None,No,Straight
RG28000015,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG28000015/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG28000015/,Open,Round,4 Prong,,,Plain,None,No,Straight
RG28000016,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG28000016/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG28000016/,3 Stone|Design Band,Round,Shared Prong,,,Plain,None,No,Straight
RG28000018,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG28000018/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG28000018/,3 Stone,Pear,3 Prong,,,Plain,None,No,Straight
RG28000019,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG28000019/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG28000019/,3 Stone,Oval|Round,4 Prong,,,Plain,None,No,Straight
RG28000021,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG28000021/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG28000021/,Eternity,,,Marquise|Round,Collet,Plain,,Half,Straight
RG28000024,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG28000024/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG28000024/,Eternity,,,Round,Bezel|Prong Setting,Plain,,Half,Straight
RG28000028,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG28000028/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG28000028/,Solitaire,Round,4 Prong|Basket,,,Plain,None,No,Straight
RG28000029,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG28000029/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG28000029/,3 Stone,Oval,4 Prong|Basket,,,Plain,None,No,Straight
RG28000030,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG28000030/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG28000030/,Solitaire,Pear,3 Prong,,,Plain,Single,No,Straight
RG28000031,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG28000031/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG28000031/,Heart|Solitaire,Heart,3 Prong,Round,Shared Prong,Plain,None,Half,Straight
RG28000043,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG28000043/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG28000043/,Solitaire,Oval,4 Prong,Marquise|Round,Shared Prong,Plain,None,6 Stone,Straight
RG28000044,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG28000044/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG28000044/,Design Band|4 Stone,Princess|Round,4 Prong|Shared Prong,Round,Prong Setting,Plain,None,Half,Pinch
RG28000045,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG28000045/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG28000045/,3 Stone,Oval,4 Prong,,,Plain,None,No,Straight
RG28000046,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG28000046/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG28000046/,Solitaire,Round,6 Prong,,,Plain,None,No,Straight
RG28000047,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG28000047/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG28000047/,Solitaire,Round,4 Prong,Round,Prong Setting,Plain,Hidden,Half,Straight
RG28000048,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG28000048/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG28000048/,Solitaire,Pear,Collet,Round,Prong Setting,Plain,None,Half,Straight
RG28000053,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG28000053/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG28000053/,3 Stone,Emerald,8 Prong,,,Plain,None,No,Straight
RG28000054,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG28000054/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG28000054/,Eternity,Round,Shared Prong,,Collet,Plain,None,Full,
RG28000055,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG28000055/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG28000055/,Eternity|Solitaire,Oval,4 Prong,Round,Prong Setting,Plain,None,Half,Straight
RG28000058,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG28000058/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG28000058/,Cluster,,,Round,Collet,Plain,None,Half,Twist
RG28000061,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG28000061/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG28000061/,Solitaire,Emerald,4 Prong,Round,Collet,Plain,None,Half,Straight
RG28000065,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG28000065/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG28000065/,Floral,Round,4 Prong,Marquise|Baguette,Shared Prong,Plain,Single,No,Straight
RG28000066,Ring,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_400px/RG28000066/,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/RG28000066/,Floral,Round,4 Prong,Round,Collet,Plain,Single,No,Straight
